Dataset,File Name,Actor,Emotion,Path
TESS,YAF_mill_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mill_angry.wav
TESS,YAF_mob_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mob_angry.wav
TESS,YAF_mode_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mode_angry.wav
TESS,YAF_mood_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mood_angry.wav
TESS,YAF_moon_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_moon_angry.wav
TESS,YAF_mop_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mop_angry.wav
TESS,YAF_mouse_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_mouse_angry.wav
TESS,YAF_nag_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_nag_angry.wav
TESS,YAF_name_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_name_angry.wav
TESS,YAF_near_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_near_angry.wav
TESS,YAF_neat_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_neat_angry.wav
TESS,YAF_nice_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_nice_angry.wav
TESS,YAF_note_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_note_angry.wav
TESS,YAF_numb_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_numb_angry.wav
TESS,YAF_pad_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pad_angry.wav
TESS,YAF_page_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_page_angry.wav
TESS,YAF_pain_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pain_angry.wav
TESS,YAF_pass_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pass_angry.wav
TESS,YAF_pearl_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pearl_angry.wav
TESS,YAF_peg_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_peg_angry.wav
TESS,YAF_perch_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_perch_angry.wav
TESS,YAF_phone_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_phone_angry.wav
TESS,YAF_pick_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pick_angry.wav
TESS,YAF_pike_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pike_angry.wav
TESS,YAF_pole_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pole_angry.wav
TESS,YAF_pool_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_pool_angry.wav
TESS,YAF_puff_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_puff_angry.wav
TESS,YAF_rag_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rag_angry.wav
TESS,YAF_raid_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_raid_angry.wav
TESS,YAF_rain_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rain_angry.wav
TESS,YAF_raise_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_raise_angry.wav
TESS,YAF_rat_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rat_angry.wav
TESS,YAF_reach_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_reach_angry.wav
TESS,YAF_read_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_read_angry.wav
TESS,YAF_red_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_red_angry.wav
TESS,YAF_ring_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_ring_angry.wav
TESS,YAF_ripe_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_ripe_angry.wav
TESS,YAF_road_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_road_angry.wav
TESS,YAF_room_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_room_angry.wav
TESS,YAF_rose_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rose_angry.wav
TESS,YAF_rot_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rot_angry.wav
TESS,YAF_rough_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rough_angry.wav
TESS,YAF_rush_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_rush_angry.wav
TESS,YAF_said_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_said_angry.wav
TESS,YAF_sail_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sail_angry.wav
TESS,YAF_search_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_search_angry.wav
TESS,YAF_seize_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_seize_angry.wav
TESS,YAF_sell_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sell_angry.wav
TESS,YAF_shack_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_shack_angry.wav
TESS,YAF_shall_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_shall_angry.wav
TESS,YAF_shawl_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_shawl_angry.wav
TESS,YAF_sheep_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sheep_angry.wav
TESS,YAF_shirt_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_shirt_angry.wav
TESS,YAF_should_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_should_angry.wav
TESS,YAF_shout_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_shout_angry.wav
TESS,YAF_size_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_size_angry.wav
TESS,YAF_soap_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_soap_angry.wav
TESS,YAF_soup_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_soup_angry.wav
TESS,YAF_sour_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sour_angry.wav
TESS,YAF_south_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_south_angry.wav
TESS,YAF_sub_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sub_angry.wav
TESS,YAF_such_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_such_angry.wav
TESS,YAF_sure_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_sure_angry.wav
TESS,YAF_take_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_take_angry.wav
TESS,YAF_talk_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_talk_angry.wav
TESS,YAF_tape_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tape_angry.wav
TESS,YAF_team_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_team_angry.wav
TESS,YAF_tell_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tell_angry.wav
TESS,YAF_thin_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_thin_angry.wav
TESS,YAF_third_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_third_angry.wav
TESS,YAF_thought_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_thought_angry.wav
TESS,YAF_thumb_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_thumb_angry.wav
TESS,YAF_time_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_time_angry.wav
TESS,YAF_tip_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tip_angry.wav
TESS,YAF_tire_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tire_angry.wav
TESS,YAF_ton_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_ton_angry.wav
TESS,YAF_tool_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tool_angry.wav
TESS,YAF_tough_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_tough_angry.wav
TESS,YAF_turn_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_turn_angry.wav
TESS,YAF_vine_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_vine_angry.wav
TESS,YAF_voice_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_voice_angry.wav
TESS,YAF_void_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_void_angry.wav
TESS,YAF_vote_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_vote_angry.wav
TESS,YAF_wag_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_wag_angry.wav
TESS,YAF_walk_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_walk_angry.wav
TESS,YAF_wash_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_wash_angry.wav
TESS,YAF_week_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_week_angry.wav
TESS,YAF_wheat_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_wheat_angry.wav
TESS,YAF_when_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_when_angry.wav
TESS,YAF_which_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_which_angry.wav
TESS,YAF_whip_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_whip_angry.wav
TESS,YAF_white_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_white_angry.wav
TESS,YAF_wife_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_wife_angry.wav
TESS,YAF_wire_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_wire_angry.wav
TESS,YAF_witch_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_witch_angry.wav
TESS,YAF_yearn_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_yearn_angry.wav
TESS,YAF_yes_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_yes_angry.wav
TESS,YAF_young_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_young_angry.wav
TESS,YAF_youth_angry.wav,Unknown,anger,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_angry\YAF_youth_angry.wav
TESS,YAF_back_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_back_disgust.wav
TESS,YAF_bar_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bar_disgust.wav
TESS,YAF_base_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_base_disgust.wav
TESS,YAF_bath_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bath_disgust.wav
TESS,YAF_bean_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bean_disgust.wav
TESS,YAF_beg_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_beg_disgust.wav
TESS,YAF_bite_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bite_disgust.wav
TESS,YAF_boat_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_boat_disgust.wav
TESS,YAF_bone_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bone_disgust.wav
TESS,YAF_book_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_book_disgust.wav
TESS,YAF_bought_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_bought_disgust.wav
TESS,YAF_burn_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_burn_disgust.wav
TESS,YAF_cab_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_cab_disgust.wav
TESS,YAF_calm_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_calm_disgust.wav
TESS,YAF_came_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_came_disgust.wav
TESS,YAF_cause_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_cause_disgust.wav
TESS,YAF_chain_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_chain_disgust.wav
TESS,YAF_chair_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_chair_disgust.wav
TESS,YAF_chalk_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_chalk_disgust.wav
TESS,YAF_chat_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_chat_disgust.wav
TESS,YAF_check_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_check_disgust.wav
TESS,YAF_cheek_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_cheek_disgust.wav
TESS,YAF_chief_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_chief_disgust.wav
TESS,YAF_choice_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_choice_disgust.wav
TESS,YAF_cool_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_cool_disgust.wav
TESS,YAF_dab_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dab_disgust.wav
TESS,YAF_date_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_date_disgust.wav
TESS,YAF_dead_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dead_disgust.wav
TESS,YAF_death_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_death_disgust.wav
TESS,YAF_deep_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_deep_disgust.wav
TESS,YAF_dime_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dime_disgust.wav
TESS,YAF_dip_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dip_disgust.wav
TESS,YAF_ditch_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_ditch_disgust.wav
TESS,YAF_dodge_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dodge_disgust.wav
TESS,YAF_dog_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_dog_disgust.wav
TESS,YAF_doll_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_doll_disgust.wav
TESS,YAF_door_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_door_disgust.wav
TESS,YAF_fail_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_fail_disgust.wav
TESS,YAF_fall_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_fall_disgust.wav
TESS,YAF_far_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_far_disgust.wav
TESS,YAF_fat_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_fat_disgust.wav
TESS,YAF_fit_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_fit_disgust.wav
TESS,YAF_five_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_five_disgust.wav
TESS,YAF_food_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_food_disgust.wav
TESS,YAF_gap_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_gap_disgust.wav
TESS,YAF_gas_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_gas_disgust.wav
TESS,YAF_gaze_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_gaze_disgust.wav
TESS,YAF_germ_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_germ_disgust.wav
TESS,YAF_get_disgust.wav,Unknown,disgust,C:\Users\ALL\Downloads\tess\TESS Toronto emotional speech set data\TESS Toronto emotional speech set data\YAF_disgust\YAF_get_disgust.wav
